"","Datum","Warengruppe","Umsatz","wochentag","jahreszeit","holiday","KielerWoche","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","spl"
"7547",2017-01-14,5,281.035649119377,"Saturday","Winter",FALSE,NA,2,1.75,10,61,TRUE
"7548",2017-01-15,5,324.290621664852,"Sunday","Winter",FALSE,NA,5,1.375,10,71,TRUE
"7549",2017-01-18,5,237.62827116827,"Wednesday","Winter",FALSE,NA,7,0.125,8,20,TRUE
"7550",2017-01-19,5,203.847604046575,"Thursday","Winter",FALSE,NA,8,1.5,8,61,TRUE
"7551",2017-01-20,5,194.750787927686,"Friday","Winter",FALSE,NA,8,3.625,5,21,TRUE
"7552",2017-01-22,5,274.515010154733,"Sunday","Winter",FALSE,NA,8,1.375,5,10,TRUE
"7553",2017-01-23,5,227.684752239204,"Monday","Winter",FALSE,NA,7,1.125,8,10,TRUE
"7554",2017-01-25,5,221.039472266449,"Wednesday","Winter",FALSE,NA,7,-1.25,6,49,TRUE
"7555",2017-01-26,5,255.782068916167,"Thursday","Winter",FALSE,NA,6,1,7,10,TRUE
"7556",2017-01-27,5,234.634393133873,"Friday","Winter",FALSE,NA,0,2.142857,7,5,TRUE
"7557",2017-01-28,5,332.611346798779,"Saturday","Winter",FALSE,NA,1,2.875,5,5,TRUE
"7558",2017-01-29,5,221.019629284822,"Sunday","Winter",FALSE,NA,7,4.75,8,61,TRUE
"7559",2017-01-30,5,236.006377891823,"Monday","Winter",FALSE,NA,7,2.625,13,61,TRUE
"7560",2017-02-01,5,241.547252007214,"Wednesday","Winter",FALSE,NA,7,1.125,8,20,TRUE
"7561",2017-02-04,5,266.821574321585,"Saturday","Winter",FALSE,NA,7,5.75,6,61,TRUE
"7562",2017-02-05,5,244.404283981917,"Sunday","Winter",FALSE,NA,8,2,10,61,TRUE
"7563",2017-02-06,5,220.574521924832,"Monday","Winter",FALSE,NA,7,2.5,12,61,TRUE
"7564",2017-02-08,5,233.337060178352,"Wednesday","Winter",FALSE,NA,8,-2,8,77,TRUE
"7565",2017-02-10,5,291.991357923282,"Friday","Winter",FALSE,NA,7,-1.75,16,10,TRUE
"7566",2017-02-12,5,254.571688425132,"Sunday","Winter",FALSE,NA,8,0.375,17,10,TRUE
"7567",2017-02-13,5,248.698683073908,"Monday","Winter",FALSE,NA,0,-0.25,10,10,TRUE
"7568",2017-02-14,5,241.414722898101,"Tuesday","Winter",FALSE,NA,2,-0.75,8,49,TRUE
"7569",2017-02-17,5,279.376992517433,"Friday","Winter",FALSE,NA,7,6,9,61,TRUE
"7570",2017-02-18,5,470.50884355386,"Saturday","Winter",FALSE,NA,7,4.625,12,20,TRUE
"7571",2017-02-19,5,314.345356595209,"Sunday","Winter",FALSE,NA,7,5.625,8,61,TRUE
"7572",2017-02-20,5,172.609783679393,"Monday","Winter",FALSE,NA,7,8,16,61,TRUE
"7573",2017-02-22,5,193.68895968633,"Wednesday","Winter",FALSE,NA,6,7.375,20,61,TRUE
"7574",2017-02-23,5,270.503133269846,"Thursday","Winter",FALSE,NA,7,4.375,22,63,TRUE
"7575",2017-02-24,5,316.95394111832,"Friday","Winter",FALSE,NA,1,4.125,15,21,TRUE
"7576",2017-02-26,5,285.771133555259,"Sunday","Winter",FALSE,NA,7,7.5,11,61,TRUE
"7577",2017-02-27,5,225.788574192508,"Monday","Winter",FALSE,NA,8,10.75,11,NA,TRUE
"7578",2017-02-28,5,217.112882821244,"Tuesday","Winter",FALSE,NA,6,6,15,21,TRUE
"7579",2017-03-01,5,184.419259396229,"Wednesday","Frueling",FALSE,NA,6,5,14,63,TRUE
"7580",2017-03-03,5,233.433296191023,"Friday","Frueling",FALSE,NA,2,8.375,10,0,TRUE
"7581",2017-03-04,5,244.654903697285,"Saturday","Frueling",FALSE,NA,6,9.125,5,5,TRUE
"7582",2017-03-05,5,237.230130489581,"Sunday","Frueling",FALSE,NA,7,7.375,12,61,TRUE
"7583",2017-03-06,5,237.36778410527,"Monday","Frueling",FALSE,NA,8,3.75,17,0,TRUE
"7584",2017-03-07,5,221.073127599374,"Tuesday","Frueling",FALSE,NA,7,1.75,7,20,TRUE
"7585",2017-03-08,5,172.894375808564,"Wednesday","Frueling",FALSE,NA,6,5.75,9,61,TRUE
"7586",2017-03-09,5,201.981974396535,"Thursday","Frueling",FALSE,NA,7,7.375,8,21,TRUE
"7587",2017-03-10,5,220.561031064227,"Friday","Frueling",FALSE,NA,4,8.75,16,0,TRUE
"7588",2017-03-11,5,270.40812557297,"Saturday","Frueling",FALSE,NA,2,7.75,9,0,TRUE
"7589",2017-03-12,5,314.763402436625,"Sunday","Frueling",FALSE,NA,6,6.375,9,NA,TRUE
"7590",2017-03-13,5,172.62499140603,"Monday","Frueling",FALSE,NA,7,6.625,7,5,TRUE
"7591",2017-03-14,5,231.454950724527,"Tuesday","Frueling",FALSE,NA,6,10.5,13,0,TRUE
"7592",2017-03-16,5,213.804929252107,"Thursday","Frueling",FALSE,NA,5,11.75,9,NA,TRUE
"7593",2017-03-17,5,190.177419969815,"Friday","Frueling",FALSE,NA,6,6.75,18,63,TRUE
"7594",2017-03-18,5,241.153245549975,"Saturday","Frueling",FALSE,NA,5,6.875,22,21,TRUE
"7595",2017-03-19,5,229.126982582804,"Sunday","Frueling",FALSE,NA,8,3.875,9,79,TRUE
"7596",2017-03-20,5,183.265133200934,"Monday","Frueling",FALSE,NA,7,10.25,8,61,TRUE
"7597",2017-03-21,5,216.705423653414,"Tuesday","Frueling",FALSE,NA,5,8.75,20,21,TRUE
"7598",2017-03-22,5,185.865995045763,"Wednesday","Frueling",FALSE,NA,0,10.75,11,0,TRUE
"7599",2017-03-23,5,199.236085328032,"Thursday","Frueling",FALSE,NA,4,8.125,11,NA,TRUE
"7600",2017-03-24,5,228.995269827416,"Friday","Frueling",FALSE,NA,0,10.5,7,0,TRUE
"7601",2017-03-26,5,303.304688462581,"Sunday","Frueling",FALSE,NA,3,9.375,7,0,TRUE
"7602",2017-03-28,5,249.305527280316,"Tuesday","Frueling",FALSE,NA,0,13.875,7,0,TRUE
"7603",2017-03-30,5,167.77991292989,"Thursday","Frueling",FALSE,NA,7,16,12,61,TRUE
"7604",2017-03-31,5,180.482561633309,"Friday","Frueling",FALSE,NA,0,19.75,7,NA,TRUE
"7605",2017-04-02,5,219.222337561653,"Sunday","Frueling",FALSE,NA,2,13.375,13,0,TRUE
"7606",2017-04-03,5,235.099445841678,"Monday","Frueling",FALSE,NA,2,10.375,8,NA,TRUE
"7607",2017-04-04,5,219.879218705795,"Tuesday","Frueling",FALSE,NA,2,12.625,8,0,TRUE
"7608",2017-04-05,5,227.038400118995,"Wednesday","Frueling",FALSE,NA,5,9.875,18,21,TRUE
"7609",2017-04-06,5,232.449965037292,"Thursday","Frueling",FALSE,NA,6,10,17,0,TRUE
"7610",2017-04-07,5,208.319733804666,"Friday","Frueling",FALSE,NA,6,11.125,18,20,TRUE
"7611",2017-04-08,5,265.698214966476,"Saturday","Frueling",FALSE,NA,7,10.875,12,NA,TRUE
"7612",2017-04-10,5,280.038959302124,"Monday","Frueling",FALSE,NA,7,9.5,19,21,TRUE
"7613",2017-04-12,5,256.331781657731,"Wednesday","Frueling",FALSE,NA,7,8.75,13,61,TRUE
"7614",2017-04-13,5,318.637385965497,"Thursday","Frueling",FALSE,NA,7,9,18,61,TRUE
"7615",2017-04-15,5,397.745140653693,"Saturday","Frueling",FALSE,NA,6,8.125,23,63,TRUE
"7616",2017-04-16,5,313.891825934988,"Sunday","Frueling",FALSE,NA,7,6.875,7,61,TRUE
"7617",2017-04-18,5,240.477901761706,"Tuesday","Frueling",FALSE,NA,4,5.625,15,NA,TRUE
"7618",2017-04-19,5,196.166067711426,"Wednesday","Frueling",FALSE,NA,0,6.375,10,0,TRUE
"7619",2017-04-21,5,276.640745350247,"Friday","Frueling",FALSE,NA,7,11.875,19,61,TRUE
"7620",2017-04-22,5,280.107585712671,"Saturday","Frueling",FALSE,NA,5,7.5,21,61,TRUE
"7621",2017-04-23,5,254.801005051949,"Sunday","Frueling",FALSE,NA,4,7.875,20,21,TRUE
"7622",2017-04-26,5,217.400706247577,"Wednesday","Frueling",FALSE,NA,6,7.625,7,61,TRUE
"7623",2017-04-27,5,193.571932122309,"Thursday","Frueling",FALSE,NA,6,8.625,13,61,TRUE
"7624",2017-04-29,5,265.652130449406,"Saturday","Frueling",FALSE,NA,4,7.125,9,61,TRUE
"7625",2017-04-30,5,376.406197015406,"Sunday","Frueling",FALSE,NA,1,11.875,12,0,TRUE
"7626",2017-05-02,5,224.460397977675,"Tuesday","Frueling",FALSE,NA,2,10.875,21,5,TRUE
"7627",2017-05-03,5,219.050576291744,"Wednesday","Frueling",FALSE,NA,3,11.25,20,5,TRUE
"7628",2017-05-05,5,257.727004746732,"Friday","Frueling",FALSE,NA,7,8.25,15,61,TRUE
"7629",2017-05-07,5,240.382069263125,"Sunday","Frueling",FALSE,NA,0,17.125,9,0,TRUE
"7630",2017-05-08,5,332.676745659594,"Monday","Frueling",FALSE,NA,1,9.75,19,5,TRUE
"7631",2017-05-10,5,313.401810139784,"Wednesday","Frueling",FALSE,NA,7,9.25,11,61,TRUE
"7632",2017-05-13,5,337.812900050452,"Saturday","Frueling",FALSE,NA,6,17.875,6,21,TRUE
"7633",2017-05-14,5,298.516009685069,"Sunday","Frueling",FALSE,NA,2,18.75,12,0,TRUE
"7634",2017-05-15,5,248.364264375988,"Monday","Frueling",FALSE,NA,3,17.375,9,0,TRUE
"7635",2017-05-16,5,286.537288730474,"Tuesday","Frueling",FALSE,NA,7,14.125,8,61,TRUE
"7636",2017-05-17,5,180.530192458298,"Wednesday","Frueling",FALSE,NA,6,23.125,7,NA,TRUE
"7637",2017-05-18,5,220.51358813854,"Thursday","Frueling",FALSE,NA,4,23.125,12,NA,TRUE
"7638",2017-05-19,5,253.202977700598,"Friday","Frueling",FALSE,NA,6,17.375,7,21,TRUE
"7639",2017-05-20,5,330.116910689343,"Saturday","Frueling",FALSE,NA,4,16,12,NA,TRUE
"7640",2017-05-21,5,317.49470665019,"Sunday","Frueling",FALSE,NA,1,18.625,12,NA,TRUE
"7641",2017-05-23,5,244.051421992994,"Tuesday","Frueling",FALSE,NA,4,22.125,15,95,TRUE
"7642",2017-05-24,5,249.8950638071,"Wednesday","Frueling",FALSE,NA,3,17.125,18,0,TRUE
"7643",2017-05-25,5,317.404836481468,"Thursday","Frueling",TRUE,NA,2,18.875,12,NA,TRUE
"7644",2017-05-26,5,225.010073250424,"Friday","Frueling",FALSE,NA,0,20.75,6,0,TRUE
"7645",2017-05-27,5,298.641514720536,"Saturday","Frueling",FALSE,NA,0,24.75,7,NA,TRUE
"7646",2017-05-28,5,280.801005123022,"Sunday","Frueling",FALSE,NA,1,22.375,14,61,TRUE
"7647",2017-05-30,5,256.922058941524,"Tuesday","Frueling",FALSE,NA,6,20.5,14,5,TRUE
"7648",2017-05-31,5,250.903481555561,"Wednesday","Frueling",FALSE,NA,5,15.5,18,5,TRUE
"7649",2017-06-03,5,341.219951593786,"Saturday","Sommer",FALSE,NA,7,17.5,5,61,TRUE
"7650",2017-06-04,5,282.766379717761,"Sunday","Sommer",FALSE,NA,5,17.125,14,61,TRUE
"7651",2017-06-05,5,305.044021088221,"Monday","Sommer",TRUE,NA,1,20.125,9,0,TRUE
"7652",2017-06-07,5,199.147542181916,"Wednesday","Sommer",FALSE,NA,7,12.25,14,63,TRUE
"7653",2017-06-09,5,252.167271175662,"Friday","Sommer",FALSE,NA,6,20.25,14,95,TRUE
"7654",2017-06-10,5,295.925237566685,"Saturday","Sommer",FALSE,NA,5,19.25,10,0,TRUE
"7655",2017-06-11,5,218.900286398773,"Sunday","Sommer",FALSE,NA,2,25,11,NA,TRUE
"7656",2017-06-12,5,224.860256662599,"Monday","Sommer",FALSE,NA,7,16.25,16,61,TRUE
"7657",2017-06-13,5,251.89343554553,"Tuesday","Sommer",FALSE,NA,6,16.125,16,21,TRUE
"7658",2017-06-15,5,239.393849321219,"Thursday","Sommer",FALSE,NA,3,22.75,6,21,TRUE
"7659",2017-06-16,5,357.991437584472,"Friday","Sommer",FALSE,NA,5,17.375,20,21,TRUE
"7660",2017-06-17,5,352.506179682214,"Saturday","Sommer",FALSE,1,0,20.125,15,0,TRUE
"7661",2017-06-19,5,266.040845002576,"Monday","Sommer",FALSE,1,1,25.375,7,0,TRUE
"7662",2017-06-20,5,239.596188002166,"Tuesday","Sommer",FALSE,1,0,20.75,12,0,TRUE
"7663",2017-06-21,5,232.925986116455,"Wednesday","Sommer",FALSE,1,3,18.75,10,NA,TRUE
"7664",2017-06-23,5,335.567446461642,"Friday","Sommer",FALSE,1,7,17.25,14,61,TRUE
"7665",2017-06-24,5,448.004437068748,"Saturday","Sommer",FALSE,1,6,17.875,19,61,TRUE
"7666",2017-06-26,5,270.978865267527,"Monday","Sommer",FALSE,NA,3,17.375,16,21,TRUE
"7667",2017-06-27,5,233.934559868307,"Tuesday","Sommer",FALSE,NA,3,16.375,9,NA,TRUE
"7668",2017-06-28,5,205.983447305846,"Wednesday","Sommer",FALSE,NA,6,19.75,18,NA,TRUE
"7669",2017-06-29,5,275.570722936418,"Thursday","Sommer",FALSE,NA,7,17.875,8,61,TRUE
"7670",2017-06-30,5,276.906279043165,"Friday","Sommer",FALSE,NA,7,14.875,11,63,TRUE
"7671",2017-07-01,5,263.834203280722,"Saturday","Sommer",FALSE,NA,7,17.625,10,21,TRUE
"7672",2017-07-02,5,258.691508842531,"Sunday","Sommer",FALSE,NA,7,17.125,18,21,TRUE
"7673",2017-07-03,5,265.352384049741,"Monday","Sommer",FALSE,NA,7,18.625,14,95,TRUE
"7674",2017-07-05,5,283.910217712057,"Wednesday","Sommer",FALSE,NA,2,19,9,NA,TRUE
"7675",2017-07-07,5,280.03553855482,"Friday","Sommer",FALSE,NA,5,20.625,7,61,TRUE
"7676",2017-07-08,5,323.252800431888,"Saturday","Sommer",FALSE,NA,4,20.625,16,21,TRUE
"7677",2017-07-09,5,291.01852385457,"Sunday","Sommer",FALSE,NA,1,19.125,9,NA,TRUE
"7678",2017-07-10,5,308.707126781116,"Monday","Sommer",FALSE,NA,7,17.5,6,61,TRUE
"7679",2017-07-11,5,216.222234709874,"Tuesday","Sommer",FALSE,NA,6,19.875,11,95,TRUE
"7680",2017-07-12,5,305.086914673925,"Wednesday","Sommer",FALSE,NA,7,14.75,12,61,TRUE
"7681",2017-07-13,5,250.968535168665,"Thursday","Sommer",FALSE,NA,6,16.875,15,NA,TRUE
"7682",2017-07-14,5,336.129612974149,"Friday","Sommer",FALSE,NA,3,19.5,8,NA,TRUE
"7683",2017-07-15,5,285.564576484531,"Saturday","Sommer",FALSE,NA,7,18.75,10,21,TRUE
"7684",2017-07-16,5,312.089956191711,"Sunday","Sommer",FALSE,NA,8,17.375,9,61,TRUE
"7685",2017-07-18,5,292.647047885435,"Tuesday","Sommer",FALSE,NA,5,18.75,7,NA,TRUE
"7686",2017-07-19,5,272.974738842505,"Wednesday","Sommer",FALSE,NA,1,22.5,13,0,TRUE
"7687",2017-07-20,5,307.578629865835,"Thursday","Sommer",FALSE,NA,7,21.5,5,61,TRUE
"7688",2017-07-21,5,242.757993509039,"Friday","Sommer",FALSE,NA,2,20.5,10,NA,TRUE
"7689",2017-07-22,5,311.294356726898,"Saturday","Sommer",FALSE,NA,7,18.5,9,63,TRUE
"7690",2017-07-23,5,309.722661028726,"Sunday","Sommer",FALSE,NA,6,19.375,12,61,TRUE
"7691",2017-07-24,5,294.414373895706,"Monday","Sommer",FALSE,NA,7,18.75,10,21,TRUE
"7692",2017-07-25,5,292.873336608295,"Tuesday","Sommer",FALSE,NA,7,16.25,16,63,TRUE
"7693",2017-07-27,5,274.724777653659,"Thursday","Sommer",FALSE,NA,6,19.5,10,61,TRUE
"7694",2017-07-28,5,265.400900332413,"Friday","Sommer",FALSE,NA,6,18.125,17,61,TRUE
"7695",2017-07-29,5,260.119810951082,"Saturday","Sommer",FALSE,NA,5,19.625,11,61,TRUE
"7696",2017-07-31,5,222.684255865425,"Monday","Sommer",FALSE,NA,2,22.75,9,NA,TRUE
"7697",2017-08-01,5,325.864227815201,"Tuesday","Sommer",FALSE,NA,6,21.375,7,21,TRUE
"7698",2017-08-02,5,346.233879982049,"Wednesday","Sommer",FALSE,NA,5,21.375,8,61,TRUE
"7699",2017-08-03,5,284.067056413653,"Thursday","Sommer",FALSE,NA,7,20.125,10,95,TRUE
"7700",2017-08-04,5,306.240426831459,"Friday","Sommer",FALSE,NA,6,19.625,18,21,TRUE
"7701",2017-08-05,5,305.981167385721,"Saturday","Sommer",FALSE,NA,4,20.125,12,NA,TRUE
"7702",2017-08-06,5,250.580732174045,"Sunday","Sommer",FALSE,NA,3,18.5,13,21,TRUE
"7703",2017-08-08,5,241.398367826028,"Tuesday","Sommer",FALSE,NA,6,23.0625,8,21,TRUE
"7704",2017-08-09,5,275.224826686467,"Wednesday","Sommer",FALSE,NA,1,21.125,11,0,TRUE
"7705",2017-08-10,5,285.768050551316,"Thursday","Sommer",FALSE,NA,6,19.6,9,NA,TRUE
"7706",2017-08-11,5,372.782287967599,"Friday","Sommer",FALSE,NA,7,16.375,8,61,TRUE
"7707",2017-08-14,5,292.091747260976,"Monday","Sommer",FALSE,NA,1,18.6375,12,0,TRUE
"7708",2017-08-15,5,255.608134685099,"Tuesday","Sommer",FALSE,NA,2,25.0625,9,NA,TRUE
"7709",2017-08-16,5,251.948840372397,"Wednesday","Sommer",FALSE,NA,3,20.8625,8,0,TRUE
"7710",2017-08-17,5,301.780605072633,"Thursday","Sommer",FALSE,NA,5,21.8,10,63,TRUE
"7711",2017-08-18,5,262.733830596957,"Friday","Sommer",FALSE,NA,6,19.6625,7,0,TRUE
"7712",2017-08-19,5,375.15503525195,"Saturday","Sommer",FALSE,NA,5,16.9375,11,63,TRUE
"7713",2017-08-20,5,454.786377826213,"Sunday","Sommer",FALSE,NA,6,16.0125,10,61,TRUE
"7714",2017-08-22,5,264.929017109264,"Tuesday","Sommer",FALSE,NA,4,17.6125,11,NA,TRUE
"7715",2017-08-23,5,291.915768159844,"Wednesday","Sommer",FALSE,NA,0,19.4375,9,5,TRUE
"7716",2017-08-24,5,275.774809663247,"Thursday","Sommer",FALSE,NA,3,19.4875,14,21,TRUE
"7717",2017-08-26,5,339.991828492121,"Saturday","Sommer",FALSE,NA,4,19.525,7,0,TRUE
"7718",2017-08-28,5,231.420492544675,"Monday","Sommer",FALSE,NA,4,20.5375,5,NA,TRUE
"7719",2017-08-29,5,298.71183853668,"Tuesday","Sommer",FALSE,NA,0,24.6,9,NA,TRUE
"7720",2017-08-30,5,253.839980851605,"Wednesday","Sommer",FALSE,NA,6,20,11,61,TRUE
"7721",2017-08-31,5,240.055669466492,"Thursday","Sommer",FALSE,NA,7,14.8875,11,61,TRUE
"7722",2017-09-04,5,229.034192472509,"Monday","Herbst",FALSE,NA,0,18.2875,10,0,TRUE
"7723",2017-09-05,5,271.36186156384,"Tuesday","Herbst",FALSE,NA,3,20.95,6,NA,TRUE
"7724",2017-09-06,5,205.509650132181,"Wednesday","Herbst",FALSE,NA,7,18.2,17,63,TRUE
"7725",2017-09-07,5,286.739307390968,"Thursday","Herbst",FALSE,NA,5,17.2875,16,21,TRUE
"7726",2017-09-08,5,328.038238971674,"Friday","Herbst",FALSE,NA,7,14.9375,10,61,TRUE
"7727",2017-09-10,5,325.047767160549,"Sunday","Herbst",FALSE,NA,2,17.65,11,0,TRUE
"7728",2017-09-11,5,280.517630391338,"Monday","Herbst",FALSE,NA,3,17.8625,11,21,TRUE
"7729",2017-09-12,5,264.766259125866,"Tuesday","Herbst",FALSE,NA,5,16.1,12,21,TRUE
"7730",2017-09-14,5,282.042321987466,"Thursday","Herbst",FALSE,NA,7,13.2375,13,61,TRUE
"7731",2017-09-15,5,281.018887596673,"Friday","Herbst",FALSE,NA,6,14.425,11,21,TRUE
"7732",2017-09-16,5,385.784960697173,"Saturday","Herbst",FALSE,NA,8,11.9125,6,61,TRUE
"7733",2017-09-17,5,371.904519977965,"Sunday","Herbst",FALSE,NA,7,15.25,7,61,TRUE
"7734",2017-09-18,5,241.442718410661,"Monday","Herbst",FALSE,NA,2,15.075,4,0,TRUE
"7735",2017-09-19,5,286.987625514626,"Tuesday","Herbst",FALSE,NA,5,14.3875,8,65,TRUE
"7736",2017-09-20,5,279.232234751958,"Wednesday","Herbst",FALSE,NA,7,14.225,10,61,TRUE
"7737",2017-09-21,5,233.781957431054,"Thursday","Herbst",FALSE,NA,4,16.9625,7,10,TRUE
"7738",2017-09-22,5,298.224387910597,"Friday","Herbst",FALSE,NA,1,15.5875,8,0,TRUE
"7739",2017-09-23,5,309.402162505762,"Saturday","Herbst",FALSE,NA,0,15.85,9,0,TRUE
"7740",2017-09-27,5,269.32389585869,"Wednesday","Herbst",FALSE,NA,7,16.575,10,61,TRUE
"7741",2017-09-28,5,216.18337274071,"Thursday","Herbst",FALSE,NA,7,15.1125,7,21,TRUE
"7742",2017-09-29,5,183.336062025461,"Friday","Herbst",FALSE,NA,2,19.1,6,10,TRUE
"7743",2017-09-30,5,252.771674208015,"Saturday","Herbst",FALSE,NA,7,15.1125,6,61,TRUE
"7744",2017-10-01,5,290.957200506203,"Sunday","Herbst",FALSE,NA,2,16.2875,6,NA,TRUE
"7745",2017-10-02,5,320.747988356239,"Monday","Herbst",FALSE,NA,6,15.15,13,61,TRUE
"7746",2017-10-03,5,284.291202178128,"Tuesday","Herbst",TRUE,NA,5,14.2625,14,61,TRUE
"7747",2017-10-04,5,222.932328659137,"Wednesday","Herbst",FALSE,NA,NA,NA,NA,NA,TRUE
"7748",2017-10-06,5,240.141151489344,"Friday","Herbst",FALSE,NA,1,13.8875,13,3,TRUE
"7749",2017-10-07,5,203.274980317166,"Saturday","Herbst",FALSE,NA,7,10.65,10,61,TRUE
"7750",2017-10-08,5,291.121674749828,"Sunday","Herbst",FALSE,NA,0,12.025,12,5,TRUE
"7751",2017-10-09,5,249.608625916003,"Monday","Herbst",FALSE,NA,5,12.475,8,20,TRUE
"7752",2017-10-10,5,226.822208607871,"Tuesday","Herbst",FALSE,NA,7,14.05,9,63,TRUE
"7753",2017-10-11,5,184.755380176755,"Wednesday","Herbst",FALSE,NA,7,14.6375,12,63,TRUE
"7754",2017-10-12,5,251.400414606129,"Thursday","Herbst",FALSE,NA,6,13.1875,24,21,TRUE
"7755",2017-10-13,5,228.234419368223,"Friday","Herbst",FALSE,NA,6,14.1625,8,10,TRUE
"7756",2017-10-14,5,281.010411691744,"Saturday","Herbst",FALSE,NA,8,15.7625,12,61,TRUE
"7757",2017-10-16,5,234.501209431174,"Monday","Herbst",FALSE,NA,5,17.9375,7,10,TRUE
"7758",2017-10-17,5,243.654436807116,"Tuesday","Herbst",FALSE,NA,7,14.725,13,NA,TRUE
"7759",2017-10-20,5,245.085584097377,"Friday","Herbst",FALSE,NA,7,14.175,6,61,TRUE
"7760",2017-10-21,5,283.147732419059,"Saturday","Herbst",FALSE,NA,7,13.0375,6,61,TRUE
"7761",2017-10-22,5,310.598534350843,"Sunday","Herbst",FALSE,NA,7,11.025,7,61,TRUE
"7762",2017-10-24,5,235.057967677447,"Tuesday","Herbst",FALSE,NA,7,11.925,8,61,TRUE
"7763",2017-10-25,5,237.570580195407,"Wednesday","Herbst",FALSE,NA,7,14.225,16,61,TRUE
"7764",2017-10-26,5,211.310572068957,"Thursday","Herbst",FALSE,NA,5,13.475,12,NA,TRUE
"7765",2017-10-27,5,270.124179027441,"Friday","Herbst",FALSE,NA,4,11.95,13,NA,TRUE
"7766",2017-10-28,5,294.86190808903,"Saturday","Herbst",FALSE,NA,7,11.2125,17,61,TRUE
"7767",2017-10-29,5,288.883204317746,"Sunday","Herbst",FALSE,NA,2,9.9,20,21,TRUE
"7768",2017-10-30,5,349.552126584613,"Monday","Herbst",FALSE,NA,NA,8.1,11,NA,TRUE
"7769",2017-11-01,5,225.046455806744,"Wednesday","Herbst",FALSE,NA,NA,12.975,12,NA,TRUE
"7770",2017-11-02,5,211.038003898981,"Thursday","Herbst",FALSE,NA,NA,11.6875,13,NA,TRUE
"7771",2017-11-03,5,222.547233588861,"Friday","Herbst",FALSE,NA,NA,9.4375,7,NA,TRUE
"7772",2017-11-04,5,238.74868723471,"Saturday","Herbst",FALSE,NA,NA,10.2625,5,NA,TRUE
"7773",2017-11-05,5,238.177696155918,"Sunday","Herbst",FALSE,NA,NA,9.8,8,NA,TRUE
"7774",2017-11-06,5,183.512613245384,"Monday","Herbst",FALSE,NA,NA,8.2125,7,NA,TRUE
"7775",2017-11-07,5,209.558055324474,"Tuesday","Herbst",FALSE,NA,NA,6.7875,5,NA,TRUE
"7776",2017-11-08,5,158.471260467753,"Wednesday","Herbst",FALSE,NA,NA,8.625,9,NA,TRUE
"7777",2017-11-09,5,186.82204280255,"Thursday","Herbst",FALSE,NA,6,8.55,9,10,TRUE
"7778",2017-11-11,5,180.222256933744,"Saturday","Herbst",FALSE,NA,5,5.2375,8,63,TRUE
"7779",2017-11-12,5,251.919049828483,"Sunday","Herbst",FALSE,NA,7,5.575,7,61,TRUE
"7780",2017-11-14,5,178.661803492764,"Tuesday","Herbst",FALSE,NA,7,6.3875,11,61,TRUE
"7781",2017-11-15,5,206.279762470308,"Wednesday","Herbst",FALSE,NA,7,9.375,7,61,TRUE
"7782",2017-11-16,5,171.727290113674,"Thursday","Herbst",FALSE,NA,8,8.8125,8,61,TRUE
"7783",2017-11-17,5,192.143281265743,"Friday","Herbst",FALSE,NA,3,7.725,10,21,TRUE
"7784",2017-11-19,5,290.527837190715,"Sunday","Herbst",FALSE,NA,3,6.25,15,21,TRUE
"7785",2017-11-22,5,181.432932775224,"Wednesday","Herbst",FALSE,NA,7,10.6125,10,61,TRUE
"7786",2017-11-26,5,223.727809609641,"Sunday","Herbst",FALSE,NA,7,4.65,12,61,TRUE
"7787",2017-11-27,5,200.072289929706,"Monday","Herbst",FALSE,NA,7,4.5625,14,61,TRUE
"7788",2017-11-28,5,183.812795854092,"Tuesday","Herbst",FALSE,NA,7,5.4875,12,61,TRUE
"7789",2017-11-30,5,215.347994961026,"Thursday","Herbst",FALSE,NA,7,2.8125,4,10,TRUE
"7790",2017-12-01,5,205.146848262433,"Friday","Winter",FALSE,NA,6,4.3625,8,68,TRUE
"7791",2017-12-02,5,213.255598532005,"Saturday","Winter",FALSE,NA,7,0.375,8,61,TRUE
"7792",2017-12-05,5,165.220390196023,"Tuesday","Winter",FALSE,NA,7,8.65,17,21,TRUE
"7793",2017-12-08,5,195.006756092183,"Friday","Winter",FALSE,NA,6,1.675,10,73,TRUE
"7794",2017-12-09,5,213.992875770387,"Saturday","Winter",FALSE,NA,3,3.5125,10,61,TRUE
"7795",2017-12-10,5,230.009052923776,"Sunday","Winter",FALSE,NA,7,0.9875,9,22,TRUE
"7796",2017-12-12,5,171.789515630901,"Tuesday","Winter",FALSE,NA,7,1.55,12,68,TRUE
"7797",2017-12-14,5,215.233289739844,"Thursday","Winter",FALSE,NA,7,3.025,12,61,TRUE
"7798",2017-12-16,5,233.884316697174,"Saturday","Winter",FALSE,NA,1,3.275,10,10,TRUE
"7799",2017-12-18,5,134.405698196815,"Monday","Winter",FALSE,NA,5,2.4625,6,10,TRUE
"7800",2017-12-19,5,149.475430361226,"Tuesday","Winter",FALSE,NA,7,5.9125,7,20,TRUE
"7801",2017-12-20,5,157.72174313434,"Wednesday","Winter",FALSE,NA,7,6.6375,6,20,TRUE
"7802",2017-12-21,5,178.949150168941,"Thursday","Winter",FALSE,NA,7,6.2375,10,21,TRUE
"7803",2017-12-22,5,169.148699883427,"Friday","Winter",FALSE,NA,7,5.7625,9,10,TRUE
